event_id,event_date,event_name,event_type,mood_tag,major_target,building,latitude,longitude,student_id,attended,repeat_flag
1111,2025-04-10,Career Study Hall,Career,Positive,Art,Cone Center,35.3078,-80.7364,90,1,True
1305,2025-09-20,Academic Mixer,Academic,Stressed,CS,Cone Center,35.3078,-80.7364,90,1,False
1019,2025-01-21,Academic Workshop,Academic,Neutral,Art,EPIC,35.3097,-80.7417,91,1,False
1071,2025-03-07,Career Talk,Career,Stressed,CS,Cone Center,35.3078,-80.7364,91,1,True
1102,2025-04-04,Mindfulness Talk,Mindfulness,Neutral,CS,Atkins Library,35.3077,-80.7323,91,1,True
1117,2025-04-14,Mindfulness Mixer,Mindfulness,Neutral,Psychology,Cone Center,35.3078,-80.7364,91,1,True
1265,2025-08-24,Academic Workshop,Academic,Stressed,Business,Atkins Library,35.3077,-80.7323,91,1,False
1092,2025-03-26,Career Mixer,Career,Positive,Biology,Atkins Library,35.3077,-80.7323,92,1,False
1192,2025-06-20,Career Talk,Career,Neutral,Psychology,EPIC,35.3097,-80.7417,93,1,False
1025,2025-01-28,Career Study Hall,Career,Stressed,Business,Atkins Library,35.3077,-80.7323,94,1,False
1050,2025-02-18,Career Study Hall,Career,Neutral,Psychology,Cone Center,35.3078,-80.7364,94,1,True
1055,2025-02-22,Academic Mixer,Academic,Neutral,Business,CHHS,35.3072,-80.7338,94,1,True
1069,2025-03-07,Academic Workshop,Academic,Neutral,Biology,Student Union,35.3059,-80.7327,94,1,True
1112,2025-04-11,Mindfulness Study Hall,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,94,1,True
1010,2025-01-12,Career Study Hall,Career,Neutral,CS,EPIC,35.3097,-80.7417,95,1,False
1040,2025-02-12,Mindfulness Workshop,Mindfulness,Neutral,Art,EPIC,35.3097,-80.7417,95,1,True
1043,2025-02-13,Academic Talk,Academic,Neutral,Biology,CHHS,35.3072,-80.7338,95,1,True
1100,2025-04-02,Mindfulness Talk,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,95,1,True
1209,2025-07-09,Career Workshop,Career,Neutral,Biology,Cone Center,35.3078,-80.7364,96,1,False
1276,2025-08-31,Academic Mixer,Academic,Stressed,Psychology,EPIC,35.3097,-80.7417,96,1,True
1300,2025-09-16,Academic Mixer,Academic,Neutral,Biology,CHHS,35.3072,-80.7338,96,1,True
1051,2025-02-19,Academic Workshop,Academic,Neutral,CS,Cone Center,35.3078,-80.7364,97,1,False
1163,2025-05-24,Career Workshop,Career,Positive,Psychology,Student Union,35.3059,-80.7327,97,1,False
1298,2025-09-15,Academic Study Hall,Academic,Stressed,CS,Student Union,35.3059,-80.7327,97,1,False
1043,2025-02-13,Academic Talk,Academic,Neutral,Biology,CHHS,35.3072,-80.7338,98,1,False
1101,2025-04-04,Academic Talk,Academic,Neutral,CS,Student Union,35.3059,-80.7327,98,1,True
1190,2025-06-19,Academic Study Hall,Academic,Stressed,Psychology,CHHS,35.3072,-80.7338,98,1,False
1249,2025-08-08,Mindfulness Study Hall,Mindfulness,Neutral,Business,Atkins Library,35.3077,-80.7323,98,1,True
1289,2025-09-09,Academic Workshop,Academic,Neutral,Biology,Student Union,35.3059,-80.7327,98,1,True
1070,2025-03-07,Mindfulness Talk,Mindfulness,Positive,Psychology,Atkins Library,35.3077,-80.7323,99,1,False
1100,2025-04-02,Mindfulness Talk,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,99,1,True
1122,2025-04-17,Mindfulness Talk,Mindfulness,Neutral,Business,EPIC,35.3097,-80.7417,99,1,True
1187,2025-06-15,Career Study Hall,Career,Neutral,Business,Cone Center,35.3078,-80.7364,99,1,True
1191,2025-06-19,Career Study Hall,Career,Positive,Business,EPIC,35.3097,-80.7417,99,1,True
1196,2025-06-26,Career Talk,Career,Stressed,Business,CHHS,35.3072,-80.7338,99,1,True
1207,2025-07-06,Mindfulness Study Hall,Mindfulness,Positive,CS,CHHS,35.3072,-80.7338,99,1,True
1002,2025-01-02,Mindfulness Talk,Mindfulness,Positive,Biology,EPIC,35.3097,-80.7417,100,1,False
1013,2025-01-17,Academic Study Hall,Academic,Positive,Business,Cone Center,35.3078,-80.7364,100,1,True
1029,2025-01-31,Academic Study Hall,Academic,Neutral,Business,Atkins Library,35.3077,-80.7323,100,1,True
1111,2025-04-10,Career Study Hall,Career,Positive,Art,Cone Center,35.3078,-80.7364,100,1,False
1250,2025-08-09,Academic Workshop,Academic,Neutral,Psychology,Atkins Library,35.3077,-80.7323,101,1,False
1162,2025-05-24,Academic Talk,Academic,Positive,Biology,CHHS,35.3072,-80.7338,102,1,False
1009,2025-01-12,Career Study Hall,Career,Positive,Biology,CHHS,35.3072,-80.7338,103,1,False
1012,2025-01-14,Academic Talk,Academic,Neutral,CS,Student Union,35.3059,-80.7327,103,1,True
1154,2025-05-19,Academic Study Hall,Academic,Positive,Biology,CHHS,35.3072,-80.7338,103,1,False
1178,2025-06-07,Career Workshop,Career,Neutral,Psychology,Student Union,35.3059,-80.7327,103,1,True
1052,2025-02-19,Career Talk,Career,Neutral,CS,Atkins Library,35.3077,-80.7323,104,1,False
1105,2025-04-07,Academic Study Hall,Academic,Stressed,Psychology,Student Union,35.3059,-80.7327,104,1,True
1026,2025-01-29,Academic Workshop,Academic,Neutral,Psychology,Student Union,35.3059,-80.7327,105,1,False
1080,2025-03-16,Academic Study Hall,Academic,Neutral,Business,EPIC,35.3097,-80.7417,105,1,True
1166,2025-05-27,Mindfulness Workshop,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,106,1,False
1236,2025-07-30,Career Workshop,Career,Neutral,Psychology,Student Union,35.3059,-80.7327,106,1,False
1149,2025-05-13,Academic Workshop,Academic,Neutral,Business,EPIC,35.3097,-80.7417,108,1,False
1274,2025-08-30,Career Talk,Career,Neutral,Art,Atkins Library,35.3077,-80.7323,108,1,False
1285,2025-09-07,Career Workshop,Career,Neutral,Psychology,Atkins Library,35.3077,-80.7323,108,1,True
1299,2025-09-15,Academic Study Hall,Academic,Neutral,Art,Cone Center,35.3078,-80.7364,108,1,True
1035,2025-02-05,Academic Study Hall,Academic,Neutral,Business,Cone Center,35.3078,-80.7364,109,1,False
1102,2025-04-04,Mindfulness Talk,Mindfulness,Neutral,CS,Atkins Library,35.3077,-80.7323,109,1,True
1284,2025-09-06,Career Talk,Career,Neutral,CS,Student Union,35.3059,-80.7327,109,1,False
1025,2025-01-28,Career Study Hall,Career,Stressed,Business,Atkins Library,35.3077,-80.7323,110,1,False
1296,2025-09-13,Academic Workshop,Academic,Neutral,CS,CHHS,35.3072,-80.7338,110,1,False
1065,2025-03-02,Career Mixer,Career,Neutral,Biology,EPIC,35.3097,-80.7417,111,1,False
1151,2025-05-16,Mindfulness Workshop,Mindfulness,Neutral,Business,EPIC,35.3097,-80.7417,111,1,False
1236,2025-07-30,Career Workshop,Career,Neutral,Psychology,Student Union,35.3059,-80.7327,111,1,False
1112,2025-04-11,Mindfulness Study Hall,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,112,1,False
1270,2025-08-26,Mindfulness Workshop,Mindfulness,Neutral,CS,EPIC,35.3097,-80.7417,112,1,False
1050,2025-02-18,Career Study Hall,Career,Neutral,Psychology,Cone Center,35.3078,-80.7364,113,1,False
1167,2025-05-28,Career Workshop,Career,Neutral,CS,Atkins Library,35.3077,-80.7323,113,1,False
1155,2025-05-20,Academic Workshop,Academic,Neutral,CS,CHHS,35.3072,-80.7338,114,1,False
1253,2025-08-11,Career Mixer,Career,Neutral,Psychology,CHHS,35.3072,-80.7338,114,1,False
1080,2025-03-16,Academic Study Hall,Academic,Neutral,Business,EPIC,35.3097,-80.7417,115,1,False
1136,2025-04-26,Career Workshop,Career,Neutral,Psychology,Atkins Library,35.3077,-80.7323,116,1,False
1244,2025-08-06,Career Mixer,Career,Neutral,Biology,Atkins Library,35.3077,-80.7323,116,1,False
1023,2025-01-26,Academic Talk,Academic,Stressed,Business,Atkins Library,35.3077,-80.7323,117,1,False
1048,2025-02-18,Academic Workshop,Academic,Neutral,CS,EPIC,35.3097,-80.7417,117,1,True
1211,2025-07-09,Academic Mixer,Academic,Positive,Biology,CHHS,35.3072,-80.7338,117,1,False
1200,2025-07-01,Mindfulness Study Hall,Mindfulness,Stressed,Art,Atkins Library,35.3077,-80.7323,118,1,False
1208,2025-07-08,Career Study Hall,Career,Neutral,Business,CHHS,35.3072,-80.7338,118,1,True
1009,2025-01-12,Career Study Hall,Career,Positive,Biology,CHHS,35.3072,-80.7338,119,1,False
1143,2025-05-06,Academic Study Hall,Academic,Positive,Business,Cone Center,35.3078,-80.7364,119,1,False
1252,2025-08-10,Career Workshop,Career,Neutral,Business,EPIC,35.3097,-80.7417,119,1,False
1071,2025-03-07,Career Talk,Career,Stressed,CS,Cone Center,35.3078,-80.7364,120,1,False
1104,2025-04-06,Career Workshop,Career,Positive,Biology,CHHS,35.3072,-80.7338,120,1,True
1301,2025-09-17,Academic Talk,Academic,Neutral,Business,Student Union,35.3059,-80.7327,120,1,False
1012,2025-01-14,Academic Talk,Academic,Neutral,CS,Student Union,35.3059,-80.7327,121,1,False
1131,2025-04-22,Academic Workshop,Academic,Stressed,CS,Student Union,35.3059,-80.7327,121,1,False
1296,2025-09-13,Academic Workshop,Academic,Neutral,CS,CHHS,35.3072,-80.7338,121,1,False
1009,2025-01-12,Career Study Hall,Career,Positive,Biology,CHHS,35.3072,-80.7338,122,1,False
1052,2025-02-19,Career Talk,Career,Neutral,CS,Atkins Library,35.3077,-80.7323,122,1,True
1157,2025-05-20,Career Talk,Career,Neutral,Art,Student Union,35.3059,-80.7327,122,1,False
1044,2025-02-13,Academic Mixer,Academic,Neutral,Business,Cone Center,35.3078,-80.7364,123,1,False
1066,2025-03-03,Career Workshop,Career,Stressed,CS,CHHS,35.3072,-80.7338,123,1,True
1096,2025-03-31,Academic Talk,Academic,Positive,CS,EPIC,35.3097,-80.7417,123,1,True
1107,2025-04-08,Career Workshop,Career,Neutral,CS,Student Union,35.3059,-80.7327,123,1,True
1139,2025-04-29,Career Study Hall,Career,Neutral,Psychology,Cone Center,35.3078,-80.7364,123,1,True
1166,2025-05-27,Mindfulness Workshop,Mindfulness,Stressed,CS,EPIC,35.3097,-80.7417,123,1,True
1309,2025-09-24,Academic Mixer,Academic,Neutral,CS,EPIC,35.3097,-80.7417,123,1,False
1144,2025-05-08,Career Mixer,Career,Neutral,Biology,Cone Center,35.3078,-80.7364,124,1,False
1307,2025-09-21,Academic Study Hall,Academic,Positive,Art,EPIC,35.3097,-80.7417,124,1,False
1143,2025-05-06,Academic Study Hall,Academic,Positive,Business,Cone Center,35.3078,-80.7364,125,1,False
1008,2025-01-08,Mindfulness Talk,Mindfulness,Stressed,Psychology,Cone Center,35.3078,-80.7364,127,1,False
1138,2025-04-27,Academic Workshop,Academic,Neutral,CS,Student Union,35.3059,-80.7327,127,1,False
1164,2025-05-24,Mindfulness Talk,Mindfulness,Neutral,CS,Student Union,35.3059,-80.7327,127,1,True
1225,2025-07-25,Academic Study Hall,Academic,Neutral,CS,EPIC,35.3097,-80.7417,127,1,False
1035,2025-02-05,Academic Study Hall,Academic,Neutral,Business,Cone Center,35.3078,-80.7364,128,1,False
1139,2025-04-29,Career Study Hall,Career,Neutral,Psychology,Cone Center,35.3078,-80.7364,128,1,False
1093,2025-03-27,Mindfulness Talk,Mindfulness,Neutral,Biology,EPIC,35.3097,-80.7417,129,1,False
1122,2025-04-17,Mindfulness Talk,Mindfulness,Neutral,Business,EPIC,35.3097,-80.7417,129,1,True
1304,2025-09-19,Career Study Hall,Career,Stressed,Business,CHHS,35.3072,-80.7338,129,1,False
1049,2025-02-18,Academic Talk,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,130,1,False
1162,2025-05-24,Academic Talk,Academic,Positive,Biology,CHHS,35.3072,-80.7338,130,1,False
1294,2025-09-12,Mindfulness Talk,Mindfulness,Stressed,Biology,Atkins Library,35.3077,-80.7323,130,1,False
1045,2025-02-14,Academic Mixer,Academic,Neutral,Business,CHHS,35.3072,-80.7338,131,1,False
1048,2025-02-18,Academic Workshop,Academic,Neutral,CS,EPIC,35.3097,-80.7417,131,1,True
1090,2025-03-25,Career Study Hall,Career,Positive,Business,EPIC,35.3097,-80.7417,131,1,True
1104,2025-04-06,Career Workshop,Career,Positive,Biology,CHHS,35.3072,-80.7338,131,1,True
1222,2025-07-22,Mindfulness Workshop,Mindfulness,Positive,CS,EPIC,35.3097,-80.7417,131,1,False
1002,2025-01-02,Mindfulness Talk,Mindfulness,Positive,Biology,EPIC,35.3097,-80.7417,132,1,False
1028,2025-01-30,Academic Mixer,Academic,Positive,Biology,Cone Center,35.3078,-80.7364,133,1,False
1138,2025-04-27,Academic Workshop,Academic,Neutral,CS,Student Union,35.3059,-80.7327,133,1,False
1181,2025-06-09,Career Study Hall,Career,Neutral,Psychology,Cone Center,35.3078,-80.7364,133,1,True
1096,2025-03-31,Academic Talk,Academic,Positive,CS,EPIC,35.3097,-80.7417,135,1,False
1307,2025-09-21,Academic Study Hall,Academic,Positive,Art,EPIC,35.3097,-80.7417,135,1,False
1053,2025-02-21,Academic Mixer,Academic,Stressed,CS,EPIC,35.3097,-80.7417,136,1,False
1095,2025-03-30,Career Study Hall,Career,Neutral,Biology,Student Union,35.3059,-80.7327,136,1,True
1159,2025-05-22,Academic Study Hall,Academic,Neutral,Biology,Cone Center,35.3078,-80.7364,136,1,True
1176,2025-06-03,Career Talk,Career,Stressed,Biology,CHHS,35.3072,-80.7338,136,1,True
1191,2025-06-19,Career Study Hall,Career,Positive,Business,EPIC,35.3097,-80.7417,136,1,True
1027,2025-01-30,Academic Study Hall,Academic,Positive,CS,Cone Center,35.3078,-80.7364,137,1,False
1041,2025-02-12,Career Study Hall,Career,Neutral,CS,EPIC,35.3097,-80.7417,137,1,True
1092,2025-03-26,Career Mixer,Career,Positive,Biology,Atkins Library,35.3077,-80.7323,137,1,True
1052,2025-02-19,Career Talk,Career,Neutral,CS,Atkins Library,35.3077,-80.7323,138,1,False
1055,2025-02-22,Academic Mixer,Academic,Neutral,Business,CHHS,35.3072,-80.7338,138,1,True
1065,2025-03-02,Career Mixer,Career,Neutral,Biology,EPIC,35.3097,-80.7417,138,1,True
1235,2025-07-30,Career Mixer,Career,Stressed,Psychology,EPIC,35.3097,-80.7417,138,1,False
1289,2025-09-09,Academic Workshop,Academic,Neutral,Biology,Student Union,35.3059,-80.7327,138,1,True
1047,2025-02-17,Academic Mixer,Academic,Stressed,Psychology,Atkins Library,35.3077,-80.7323,139,1,False
1185,2025-06-12,Career Talk,Career,Neutral,Art,Cone Center,35.3078,-80.7364,139,1,False
1257,2025-08-18,Academic Talk,Academic,Stressed,CS,Atkins Library,35.3077,-80.7323,139,1,False
1050,2025-02-18,Career Study Hall,Career,Neutral,Psychology,Cone Center,35.3078,-80.7364,140,1,False
1058,2025-02-24,Academic Mixer,Academic,Positive,CS,CHHS,35.3072,-80.7338,141,1,False
1116,2025-04-13,Academic Study Hall,Academic,Positive,CS,Student Union,35.3059,-80.7327,141,1,True
1230,2025-07-27,Academic Study Hall,Academic,Neutral,CS,Cone Center,35.3078,-80.7364,141,1,False
1309,2025-09-24,Academic Mixer,Academic,Neutral,CS,EPIC,35.3097,-80.7417,141,1,True
1037,2025-02-10,Academic Mixer,Academic,Neutral,Business,Atkins Library,35.3077,-80.7323,142,1,False
1045,2025-02-14,Academic Mixer,Academic,Neutral,Business,CHHS,35.3072,-80.7338,142,1,True
1066,2025-03-03,Career Workshop,Career,Stressed,CS,CHHS,35.3072,-80.7338,142,1,True
1107,2025-04-08,Career Workshop,Career,Neutral,CS,Student Union,35.3059,-80.7327,142,1,True
1178,2025-06-07,Career Workshop,Career,Neutral,Psychology,Student Union,35.3059,-80.7327,142,1,True
1266,2025-08-24,Academic Workshop,Academic,Neutral,Art,Cone Center,35.3078,-80.7364,142,1,False
1113,2025-04-11,Career Workshop,Career,Positive,Art,EPIC,35.3097,-80.7417,143,1,False
1120,2025-04-15,Mindfulness Study Hall,Mindfulness,Neutral,Business,Student Union,35.3059,-80.7327,143,1,True
1191,2025-06-19,Career Study Hall,Career,Positive,Business,EPIC,35.3097,-80.7417,143,1,False
1289,2025-09-09,Academic Workshop,Academic,Neutral,Biology,Student Union,35.3059,-80.7327,143,1,False
1006,2025-01-07,Career Talk,Career,Neutral,CS,CHHS,35.3072,-80.7338,144,1,False
1019,2025-01-21,Academic Workshop,Academic,Neutral,Art,EPIC,35.3097,-80.7417,144,1,True
1035,2025-02-05,Academic Study Hall,Academic,Neutral,Business,Cone Center,35.3078,-80.7364,144,1,True
1289,2025-09-09,Academic Workshop,Academic,Neutral,Biology,Student Union,35.3059,-80.7327,144,1,False
1058,2025-02-24,Academic Mixer,Academic,Positive,CS,CHHS,35.3072,-80.7338,146,1,False
1244,2025-08-06,Career Mixer,Career,Neutral,Biology,Atkins Library,35.3077,-80.7323,146,1,False
1015,2025-01-18,Career Mixer,Career,Neutral,CS,Atkins Library,35.3077,-80.7323,147,1,False
1018,2025-01-21,Academic Study Hall,Academic,Stressed,Biology,Student Union,35.3059,-80.7327,147,1,True
1109,2025-04-09,Mindfulness Workshop,Mindfulness,Neutral,Psychology,Atkins Library,35.3077,-80.7323,147,1,False
1159,2025-05-22,Academic Study Hall,Academic,Neutral,Biology,Cone Center,35.3078,-80.7364,147,1,True
1212,2025-07-10,Academic Talk,Academic,Positive,Biology,Atkins Library,35.3077,-80.7323,148,1,False
1279,2025-09-03,Academic Talk,Academic,Neutral,Biology,CHHS,35.3072,-80.7338,148,1,True
1282,2025-09-04,Academic Workshop,Academic,Stressed,CS,Student Union,35.3059,-80.7327,148,1,True
1306,2025-09-21,Academic Workshop,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,148,1,True
1055,2025-02-22,Academic Mixer,Academic,Neutral,Business,CHHS,35.3072,-80.7338,149,1,False
1134,2025-04-24,Academic Study Hall,Academic,Positive,Art,CHHS,35.3072,-80.7338,149,1,False
1152,2025-05-16,Academic Study Hall,Academic,Positive,CS,Student Union,35.3059,-80.7327,149,1,True
1272,2025-08-28,Career Workshop,Career,Positive,Psychology,Cone Center,35.3078,-80.7364,149,1,False
1177,2025-06-07,Mindfulness Talk,Mindfulness,Positive,Business,EPIC,35.3097,-80.7417,150,1,False
1243,2025-08-04,Academic Mixer,Academic,Stressed,Business,Cone Center,35.3078,-80.7364,150,1,True
1290,2025-09-10,Career Study Hall,Career,Stressed,Art,EPIC,35.3097,-80.7417,150,1,True
1006,2025-01-07,Career Talk,Career,Neutral,CS,CHHS,35.3072,-80.7338,151,1,False
1087,2025-03-21,Academic Workshop,Academic,Neutral,CS,EPIC,35.3097,-80.7417,151,1,False
1032,2025-02-02,Mindfulness Mixer,Mindfulness,Stressed,Biology,Cone Center,35.3078,-80.7364,152,1,False
1262,2025-08-21,Mindfulness Mixer,Mindfulness,Stressed,CS,Cone Center,35.3078,-80.7364,152,1,False
1220,2025-07-19,Academic Mixer,Academic,Neutral,Biology,Cone Center,35.3078,-80.7364,153,1,False
1262,2025-08-21,Mindfulness Mixer,Mindfulness,Stressed,CS,Cone Center,35.3078,-80.7364,153,1,True
1290,2025-09-10,Career Study Hall,Career,Stressed,Art,EPIC,35.3097,-80.7417,153,1,True
1302,2025-09-17,Academic Mixer,Academic,Neutral,Business,CHHS,35.3072,-80.7338,153,1,True
1118,2025-04-14,Academic Mixer,Academic,Positive,Biology,CHHS,35.3072,-80.7338,154,1,False
1127,2025-04-20,Academic Mixer,Academic,Neutral,Business,Student Union,35.3059,-80.7327,154,1,True
1276,2025-08-31,Academic Mixer,Academic,Stressed,Psychology,EPIC,35.3097,-80.7417,154,1,False
1306,2025-09-21,Academic Workshop,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,154,1,True
1060,2025-02-26,Career Study Hall,Career,Positive,CS,Atkins Library,35.3077,-80.7323,155,1,False
1143,2025-05-06,Academic Study Hall,Academic,Positive,Business,Cone Center,35.3078,-80.7364,156,1,False
1156,2025-05-20,Career Mixer,Career,Neutral,CS,CHHS,35.3072,-80.7338,156,1,True
1245,2025-08-06,Career Mixer,Career,Neutral,Biology,EPIC,35.3097,-80.7417,156,1,False
1163,2025-05-24,Career Workshop,Career,Positive,Psychology,Student Union,35.3059,-80.7327,157,1,False
1224,2025-07-24,Academic Talk,Academic,Neutral,Business,Atkins Library,35.3077,-80.7323,157,1,False
1293,2025-09-11,Mindfulness Workshop,Mindfulness,Neutral,CS,EPIC,35.3097,-80.7417,157,1,True
1053,2025-02-21,Academic Mixer,Academic,Stressed,CS,EPIC,35.3097,-80.7417,158,1,False
1044,2025-02-13,Academic Mixer,Academic,Neutral,Business,Cone Center,35.3078,-80.7364,159,1,False
1135,2025-04-26,Academic Study Hall,Academic,Neutral,CS,EPIC,35.3097,-80.7417,159,1,False
1163,2025-05-24,Career Workshop,Career,Positive,Psychology,Student Union,35.3059,-80.7327,159,1,True
1192,2025-06-20,Career Talk,Career,Neutral,Psychology,EPIC,35.3097,-80.7417,159,1,True
1043,2025-02-13,Academic Talk,Academic,Neutral,Biology,CHHS,35.3072,-80.7338,160,1,False
1030,2025-01-31,Mindfulness Mixer,Mindfulness,Stressed,Psychology,Student Union,35.3059,-80.7327,162,1,False
1111,2025-04-10,Career Study Hall,Career,Positive,Art,Cone Center,35.3078,-80.7364,162,1,False
1113,2025-04-11,Career Workshop,Career,Positive,Art,EPIC,35.3097,-80.7417,162,1,True
1260,2025-08-21,Academic Mixer,Academic,Neutral,CS,Atkins Library,35.3077,-80.7323,162,1,False
1191,2025-06-19,Career Study Hall,Career,Positive,Business,EPIC,35.3097,-80.7417,164,1,False
1280,2025-09-03,Career Study Hall,Career,Neutral,CS,EPIC,35.3097,-80.7417,164,1,False
1210,2025-07-09,Academic Workshop,Academic,Neutral,Psychology,Student Union,35.3059,-80.7327,165,1,False
1081,2025-03-16,Mindfulness Workshop,Mindfulness,Neutral,Biology,CHHS,35.3072,-80.7338,166,1,False
1086,2025-03-21,Mindfulness Talk,Mindfulness,Neutral,Business,CHHS,35.3072,-80.7338,166,1,True
1148,2025-05-13,Career Mixer,Career,Positive,Psychology,Atkins Library,35.3077,-80.7323,166,1,True
1175,2025-06-03,Academic Workshop,Academic,Neutral,Psychology,Cone Center,35.3078,-80.7364,166,1,True
1211,2025-07-09,Academic Mixer,Academic,Positive,Biology,CHHS,35.3072,-80.7338,166,1,True
1258,2025-08-18,Mindfulness Mixer,Mindfulness,Neutral,CS,Atkins Library,35.3077,-80.7323,166,1,True
1013,2025-01-17,Academic Study Hall,Academic,Positive,Business,Cone Center,35.3078,-80.7364,167,1,False
1071,2025-03-07,Career Talk,Career,Stressed,CS,Cone Center,35.3078,-80.7364,167,1,True
1086,2025-03-21,Mindfulness Talk,Mindfulness,Neutral,Business,CHHS,35.3072,-80.7338,167,1,True
1156,2025-05-20,Career Mixer,Career,Neutral,CS,CHHS,35.3072,-80.7338,168,1,False
